TEMP,SOUND,CO2,ID,RYTHM,ILLUM,HUMID
22.25,17.18,385.3,966,81.14,428.06,70.63
18.81,24.71,502.05,995,84.45,430.52,65.23
24.2,41.95,475.89,1034,90.23,409.94,65.68
19.68,30.76,538.0,1036,77.07,440.21,68.9
21.01,31.04,480.55,1057,82.48,378.51,59.67
20.37,22.79,490.16,1067,71.87,323.41,70.95
20.54,32.46,525.45,1089,77.45,392.26,65.03
16.95,24.82,468.7,1092,64.41,284.77,57.97
20.15,31.8,491.67,1099,89.73,401.41,61.56
21.85,34.25,484.58,1100,83.12,427.54,71.98
22.97,15.96,414.9,1114,85.18,464.0,67.18
18.93,29.59,596.18,1124,82.72,508.69,62.44
22.35,28.73,486.64,1129,72.16,259.17,58.08
18.07,26.7,554.13,1142,74.58,504.64,74.26
18.54,31.9,486.0,1144,79.08,348.37,62.79
21.49,23.69,558.24,1152,85.31,355.26,69.09
20.84,30.82,456.24,1162,88.44,554.47,64.91
20.1,30.2,492.29,1164,73.38,601.11,79.17
19.51,24.97,498.96,1179,80.24,430.62,73.28
19.17,37.22,515.73,1182,79.17,427.66,72.53
21.08,21.27,515.37,1193,75.01,446.09,79.56
21.88,38.35,514.85,1209,88.69,297.21,65.48
18.12,21.04,521.17,1219,84.85,423.05,63.2
21.01,30.55,544.47,1240,74.45,424.75,77.25
18.34,27.34,514.01,1250,89.29,333.27,63.95
19.28,23.86,489.55,1257,70.03,527.64,63.12
22.08,29.4,488.14,1285,77.98,363.25,70.84
20.65,32.22,450.32,1297,76.59,292.45,70.08
20.34,27.48,521.19,1305,83.42,330.12,61.41
21.15,27.87,531.11,1311,76.02,363.68,71.59
21.21,34.43,482.75,1326,78.49,430.26,67.94
17.78,31.22,546.93,1334,75.84,291.91,59.62
21.36,28.29,444.11,1335,83.07,475.59,62.97
20.38,30.5,452.69,1347,74.3,401.47,62.18
21.25,20.8,500.84,1356,75.17,332.46,61.41
20.75,19.58,558.32,1366,81.03,376.44,80.73
19.34,26.24,601.05,1373,86.1,495.67,71.69
19.97,29.26,435.71,1378,78.1,316.64,71.19
20.74,29.66,482.37,1401,80.67,391.38,64.18
19.16,32.92,475.21,1425,84.63,645.6,63.68
20.47,30.92,485.88,1440,84.12,495.42,72.95
20.43,27.52,524.16,1452,80.06,349.07,60.65
18.5,26.36,486.81,1465,79.25,404.52,64.82
21.87,33.68,551.06,1484,80.18,395.57,63.79
18.98,23.78,471.02,1491,77.22,319.99,74.53
21.95,30.63,477.99,1500,75.73,469.11,67.69
19.0,22.72,507.42,1508,77.9,365.7,60.93
21.19,26.37,522.23,1509,80.09,476.44,71.87
19.32,32.14,459.84,1521,81.2,387.64,61.89
21.65,31.1,409.47,1523,70.84,369.88,60.43
21.72,34.76,527.85,1534,81.77,204.71,54.26
18.57,27.3,617.69,1539,88.57,513.61,70.69
19.81,33.28,556.21,1547,89.06,273.77,65.93
17.56,31.94,481.69,1549,67.35,411.56,75.24
17.69,23.93,456.86,1551,69.93,498.77,72.1
21.34,20.38,517.72,1552,78.18,378.95,74.22
19.35,34.53,465.79,1554,76.54,504.99,65.37
19.51,29.91,509.83,1570,71.76,550.15,69.21
19.47,34.64,492.95,1573,81.66,295.8,64.21
19.89,27.76,581.41,1593,83.32,510.98,63.55
18.26,20.79,528.23,1604,66.34,406.28,70.89
20.87,31.69,524.13,1611,83.43,481.97,68.49
19.94,40.21,473.18,1627,76.02,422.35,70.75
20.45,26.42,461.59,1641,78.1,430.68,65.24
21.12,23.67,508.18,1642,76.88,455.55,68.16
23.35,30.63,515.64,1655,81.19,412.84,62.16
21.14,25.1,476.87,1659,73.5,397.4,63.97
22.11,24.75,470.88,1681,90.52,455.37,66.37
17.95,28.69,485.73,1697,68.1,418.81,65.13
21.11,38.62,575.95,1726,85.32,632.2,61.71
20.56,15.74,566.95,1737,82.1,346.53,82.61
18.79,27.73,482.28,1745,63.15,439.83,63.76
20.34,33.44,435.73,1779,78.53,470.29,68.63
18.3,28.38,511.76,1802,84.65,344.19,64.33
20.99,22.96,529.93,1811,85.38,373.22,73.55
23.67,37.66,511.36,1817,97.1,481.98,76.48
21.83,32.74,474.33,1821,88.02,535.99,70.91
19.69,28.33,528.55,1824,80.83,472.15,74.57
20.47,32.32,512.61,1829,80.51,391.62,69.59
18.17,21.76,467.46,1838,67.38,449.77,68.74
16.84,23.57,512.47,1849,87.88,408.26,70.45
20.36,32.08,506.07,1853,91.63,364.6,72.56
21.24,27.52,471.31,1881,72.82,339.06,58.57
21.03,14.75,519.01,1886,75.72,623.56,68.31
21.79,41.95,466.41,1889,83.01,501.26,71.39
19.89,25.08,495.76,1924,83.64,373.59,64.44
18.06,21.16,486.0,1932,74.06,288.43,60.99
20.73,29.87,518.61,1957,82.53,262.12,65.89
22.1,25.88,503.04,1986,73.88,581.56,57.66
21.82,26.66,429.7,2001,74.65,402.5,59.06
22.25,27.31,540.56,2004,79.33,441.02,69.1
21.02,21.08,494.28,2019,80.35,596.74,62.56
16.27,33.6,541.97,2032,92.0,443.22,68.87
22.75,43.25,455.99,2049,83.24,569.14,74.52
17.55,41.84,488.16,2051,83.66,574.65,58.98
20.61,27.53,506.86,2053,75.82,480.38,70.75
22.45,31.66,569.07,2057,79.47,325.53,65.75
17.06,31.93,437.39,2061,73.78,552.49,65.44
18.85,31.95,525.58,2075,84.16,550.38,70.48
19.73,33.92,509.77,2090,79.75,582.86,72.61
18.78,30.12,502.91,2107,81.91,369.01,71.35
22.78,29.56,536.29,2112,79.4,379.17,72.17
22.71,25.55,460.58,2119,80.89,430.03,72.39
21.45,34.67,492.2,2125,87.1,512.27,66.7
21.26,30.47,460.67,2155,71.74,243.56,64.32
16.85,24.88,419.05,2161,61.42,537.78,66.15
17.54,27.35,511.94,2180,87.13,383.41,70.41
19.93,26.27,482.2,2209,71.31,364.86,76.32
19.58,34.88,499.7,2217,79.89,477.72,60.53
17.6,21.63,609.05,2221,76.25,537.81,64.55
20.22,39.78,535.63,2247,86.0,499.68,59.89
20.99,28.5,457.68,2251,70.76,387.6,74.04
21.42,38.1,498.06,2253,84.26,397.29,63.72
19.28,26.17,447.66,2266,83.8,346.72,65.18
20.24,30.68,512.87,2280,83.86,520.75,67.95
22.36,33.21,497.67,2295,81.83,392.58,60.13
20.37,32.47,464.01,2307,79.2,394.19,62.79
24.79,29.4,498.26,2328,88.73,461.06,66.96
20.47,41.84,526.49,2331,88.79,458.37,67.42
21.97,28.98,472.2,2338,72.15,468.19,68.25
21.13,21.49,520.19,2354,72.29,479.77,70.86
21.09,24.08,428.2,2375,74.97,453.28,56.3
18.9,29.29,433.3,2386,74.38,470.8,75.5
16.99,34.37,532.64,2411,75.89,503.4,69.19
22.58,16.55,464.68,2430,76.32,495.16,63.64
23.78,23.47,583.85,2431,84.99,437.3,65.52
17.95,27.88,503.05,2438,83.56,442.11,58.68
20.76,35.96,507.77,2449,81.63,444.38,66.05
20.04,27.44,483.34,2456,76.33,528.46,67.2
21.96,28.86,537.43,2470,81.34,380.61,68.65
16.65,38.4,514.46,2472,76.83,398.62,71.1
20.2,20.66,498.99,2484,81.22,386.32,70.48
20.31,36.39,534.16,2491,78.66,363.59,67.11
20.08,24.59,457.07,2501,74.41,288.63,65.73
21.96,34.74,525.06,2544,88.84,244.37,60.61
20.68,20.57,502.9,2555,72.17,300.03,74.73
16.64,22.22,459.26,2556,74.8,458.39,74.35
19.22,33.02,546.65,2571,78.74,398.89,70.86
18.65,18.91,510.85,2575,79.96,475.95,68.59
19.13,39.61,500.99,2600,79.83,388.73,60.48
18.56,24.31,508.37,2602,81.74,446.19,67.44
21.17,25.34,546.13,2640,91.4,388.62,71.19
18.58,35.93,516.24,2647,83.99,307.45,67.78
23.1,29.87,493.8,2657,84.49,476.6,66.14
21.77,45.9,506.06,2660,85.93,483.89,64.6
20.91,33.22,423.97,2670,70.39,517.17,65.36
20.73,33.19,511.17,2678,87.06,455.07,66.56
17.82,32.06,546.19,2694,79.32,265.67,69.72
20.12,30.48,400.06,2785,69.22,520.06,69.96
20.21,17.47,524.39,2791,78.83,431.4,67.55
19.54,29.89,548.15,2812,92.91,467.04,80.2
18.31,25.76,495.62,2822,73.83,390.59,68.09
17.95,15.93,470.13,2826,73.06,438.22,68.67
19.86,32.72,407.24,2846,78.44,604.8,69.66
18.58,28.57,492.1,2852,79.29,426.04,70.49
20.72,43.22,456.05,2854,88.56,547.4,65.29
17.73,30.99,535.32,2874,83.57,402.07,68.43
20.17,26.92,484.3,2876,86.13,404.33,64.64
22.67,29.77,539.24,2904,82.87,492.14,66.11
19.41,28.81,584.5,2911,77.1,362.65,72.04
21.97,12.61,479.11,2914,86.92,367.7,71.22
19.86,23.81,470.21,2955,82.19,491.32,70.95
19.75,30.56,466.11,2977,77.63,411.83,65.87
19.14,25.99,546.08,2991,82.05,506.57,62.26
20.52,31.52,465.57,3002,77.1,361.23,62.12
18.92,33.96,478.35,3008,86.41,498.84,67.44
21.1,28.14,465.99,3010,77.29,429.31,63.2
19.27,34.76,489.75,3014,83.47,509.28,59.15
19.8,33.3,563.12,3019,89.5,447.82,60.56
19.67,30.32,530.05,3024,74.0,455.22,64.08
20.77,31.67,494.32,3046,79.14,576.29,69.34
19.69,16.22,470.24,3067,69.58,313.87,73.89
23.82,39.37,497.37,3071,89.27,345.74,65.53
20.07,29.71,525.22,3082,79.38,399.48,62.63
17.73,28.65,505.26,3089,68.81,377.88,64.68
19.76,39.51,516.37,3094,94.84,372.78,55.99
20.3,27.84,495.63,3098,81.85,462.32,65.0
22.07,32.93,504.9,3104,75.26,500.18,63.84
19.59,28.33,452.54,3112,74.66,367.47,67.08
17.46,21.69,532.05,3117,75.67,413.62,72.42
20.3,24.74,563.78,3120,82.36,379.52,75.96
21.92,34.19,558.95,3144,76.28,488.48,66.57
20.79,28.72,570.03,3146,89.98,339.01,74.24
20.57,32.71,522.74,3155,91.56,358.96,65.51
22.59,23.03,555.53,3160,90.64,497.49,71.28
18.89,20.9,530.52,3163,77.6,339.13,63.84
19.33,35.34,379.75,3168,73.59,449.7,74.76
19.64,31.43,495.99,3175,83.35,551.22,68.6
19.29,31.34,514.71,3184,93.69,563.7,68.7
18.77,25.93,501.81,2,85.17,387.14,70.23
20.31,16.5,619.85,5,83.19,454.11,70.64
19.59,29.8,468.85,7,66.72,516.29,52.92
19.13,32.68,459.04,16,73.04,285.87,62.54
17.6,32.18,499.5,21,71.07,320.42,68.75
19.12,34.48,590.98,28,93.73,496.26,70.12
21.41,41.63,471.07,44,78.94,359.49,62.61
23.94,28.82,492.31,56,80.83,430.07,64.72
18.41,23.55,432.4,58,69.59,429.16,66.22
19.15,28.36,478.65,72,92.86,559.14,70.83
16.38,23.51,470.19,75,75.31,531.85,73.93
15.82,17.29,473.77,83,73.45,559.4,73.37
21.91,25.65,532.94,93,94.22,412.43,67.68
22.31,34.65,585.74,116,87.77,504.9,67.61
19.03,33.9,555.16,119,83.18,310.8,57.72
20.63,28.16,533.23,129,76.9,437.93,56.16
21.39,31.59,393.77,132,74.93,399.18,61.28
20.94,19.3,525.87,187,76.67,365.17,64.79
17.47,33.72,463.79,190,84.9,548.54,65.06
22.47,29.43,514.04,198,83.11,502.04,71.58
19.98,31.35,419.0,205,77.95,569.01,61.33
20.5,20.74,465.17,254,74.36,475.92,70.03
21.18,28.27,585.02,267,88.79,475.67,63.17
20.13,30.91,584.65,283,83.7,385.52,64.03
16.83,31.17,501.32,316,77.82,352.73,66.7
16.8,32.24,461.61,324,64.58,229.64,62.74
21.87,25.67,490.53,346,82.03,365.55,63.6
18.02,22.44,546.82,348,82.35,475.69,74.18
21.55,16.85,552.08,350,83.2,302.77,75.93
18.39,37.99,524.1,369,74.28,415.14,69.39
21.95,44.46,492.12,372,84.54,430.6,60.81
20.82,31.48,514.39,381,75.61,292.05,68.61
20.17,27.3,473.56,405,84.11,363.34,64.77
19.28,25.72,489.24,407,89.69,484.21,58.7
19.42,29.03,540.93,431,75.07,497.06,65.65
18.26,24.47,569.01,433,82.19,331.85,69.6
18.61,32.74,474.07,470,83.22,424.96,68.63
18.81,36.27,518.28,476,81.97,487.18,68.3
18.61,17.81,564.74,506,73.26,423.52,69.17
22.33,17.86,516.85,518,81.21,435.99,66.87
20.57,34.37,496.41,523,75.36,594.8,66.93
18.64,35.44,470.2,528,73.81,294.52,68.11
20.1,41.13,537.34,539,102.45,534.35,66.76
21.67,32.99,514.73,542,82.6,280.55,67.65
22.92,38.38,497.8,551,80.88,398.2,70.34
17.79,24.65,517.75,564,78.05,430.39,80.28
18.17,35.32,495.84,570,80.21,477.69,67.92
19.56,25.95,525.11,573,80.16,478.29,70.75
24.61,21.73,471.33,581,77.11,361.37,64.8
18.78,36.98,499.66,582,84.42,356.67,59.46
22.91,32.07,505.24,587,86.28,202.6,57.45
19.45,30.75,489.81,605,72.19,384.86,67.52
19.63,28.92,471.44,609,71.53,334.32,60.88
21.56,32.71,518.87,617,74.08,423.68,70.63
19.14,37.47,543.16,622,91.37,497.97,71.76
18.98,33.18,460.77,641,77.8,643.39,63.73
19.7,27.03,531.62,644,82.21,563.32,72.14
21.75,35.63,589.22,680,93.1,436.11,61.33
18.74,32.47,461.68,683,98.02,429.8,65.97
19.02,34.06,506.01,690,76.34,316.83,70.62
20.03,31.9,508.27,723,73.23,462.64,66.4
21.76,37.37,450.3,737,84.07,321.22,64.66
18.96,30.19,448.57,738,91.29,436.73,71.99
20.06,24.96,526.8,747,85.98,528.83,63.6
23.24,37.71,456.91,750,81.02,430.51,62.39
19.97,25.31,576.31,780,87.29,473.08,71.09
18.07,30.86,536.34,793,75.14,328.57,69.06
22.15,39.22,541.72,799,94.0,509.52,61.99
19.84,25.55,509.74,803,87.46,547.63,72.35
21.59,38.27,580.87,804,92.9,421.79,67.12
20.14,32.56,429.6,809,77.5,368.89,60.4
20.55,32.0,558.49,834,78.86,377.61,71.59
17.0,36.34,416.49,837,64.06,407.92,70.53
21.17,12.9,424.36,850,69.83,491.56,72.97
22.41,33.19,506.81,864,86.31,353.45,63.0
19.45,29.3,485.35,871,77.57,422.67,62.6
20.38,20.5,512.5,876,76.56,624.03,73.87
18.88,25.5,495.95,878,71.06,530.18,67.29
19.98,30.73,512.27,880,77.83,420.94,63.16
18.02,25.34,506.75,883,71.59,427.83,67.19
20.4,34.73,443.84,917,88.57,538.69,65.65
21.5,32.44,469.45,919,78.73,476.23,70.63
23.52,26.96,529.81,952,83.18,303.97,66.4
19.64,31.63,458.88,968,75.38,615.01,66.9
24.78,34.48,486.06,979,95.18,384.19,54.52
22.05,24.96,527.1,991,90.99,398.07,75.62
20.85,27.17,569.31,994,89.33,364.42,66.81
18.59,38.73,477.56,1003,83.42,453.93,68.12
21.34,41.77,543.55,1004,83.29,416.87,65.63
20.41,38.13,519.19,1005,89.08,437.55,63.67
21.93,37.13,499.63,1022,76.28,525.91,60.41
20.94,26.52,530.43,1074,84.37,432.79,63.33
21.25,38.52,469.47,1097,86.84,488.69,62.89
17.25,30.98,549.67,1101,85.64,407.9,68.89
22.97,15.96,414.9,1114,85.18,464.0,67.18
22.56,29.65,486.77,1121,84.35,337.9,68.28
18.18,24.27,512.55,1123,77.16,448.12,65.68
20.63,27.48,530.76,1138,70.72,285.35,69.86
18.72,27.45,463.84,1163,80.22,476.52,64.33
23.59,34.48,513.31,1171,91.22,546.69,63.51
19.99,33.69,463.22,1187,82.5,310.07,74.54
18.02,31.61,436.6,1207,75.24,656.78,73.34
18.81,36.58,432.57,1211,79.14,382.73,73.49
19.64,23.67,539.08,1223,73.33,332.28,70.03
19.9,44.2,510.0,1225,78.35,379.63,68.79
19.77,28.88,465.77,1248,68.33,530.17,60.27
20.81,30.03,451.6,1256,77.53,366.74,61.08
19.21,35.23,584.47,1276,74.53,411.59,80.26
18.2,28.21,451.11,1279,75.73,535.4,66.85
21.63,27.11,552.05,1288,92.64,300.71,69.8
19.17,32.82,514.8,1309,87.26,434.96,58.61
19.29,36.6,429.54,1317,79.04,430.08,60.31
20.53,20.51,430.84,1321,69.46,386.63,75.17
21.99,35.16,453.0,1323,88.04,408.79,62.18
20.68,39.7,453.78,1368,88.32,545.23,65.35
21.3,35.01,474.37,1380,77.71,411.74,61.4
19.49,24.28,393.85,1381,65.84,534.2,65.82
19.16,32.92,475.21,1425,84.63,645.6,63.68
20.57,24.0,511.34,1426,80.56,556.75,63.55
19.24,39.04,491.01,1437,88.63,466.59,68.63
20.34,32.61,497.43,1441,83.69,645.28,63.76
21.62,34.9,570.33,1448,99.37,334.79,65.07
21.67,30.37,484.1,1451,80.73,274.48,66.01
20.66,29.0,512.38,1457,81.18,406.39,65.31
18.81,32.81,475.12,1471,64.96,427.7,55.83
18.22,27.82,462.94,1483,77.92,546.45,70.3
18.15,45.7,448.0,1485,87.95,587.31,76.48
21.95,30.63,477.99,1500,75.73,469.11,67.69
19.75,23.04,498.64,1506,76.81,513.02,73.42
19.59,33.66,455.52,1514,75.91,309.97,67.41
20.44,26.12,494.21,1520,72.99,378.88,69.39
22.38,35.24,462.37,1522,74.84,421.65,70.99
21.24,22.83,440.14,1555,85.76,503.65,63.52
20.0,30.89,478.77,1614,81.78,378.46,56.65
20.45,26.42,461.59,1641,78.1,430.68,65.24
18.96,29.43,511.88,1645,79.0,424.88,71.02
20.3,31.94,507.05,1662,80.56,377.99,67.51
18.29,27.17,493.37,1664,79.3,436.06,74.96
22.48,35.77,522.64,1669,86.2,408.84,64.23
19.17,28.92,450.78,1687,79.24,479.93,65.7
19.83,29.8,559.13,1688,78.83,391.9,63.62
19.1,28.32,472.07,1709,73.52,350.74,70.38
18.21,33.88,548.36,1716,82.52,346.32,69.83
17.27,34.79,409.29,1725,85.55,588.01,66.59
18.98,31.34,476.92,1727,68.83,532.58,73.56
23.16,20.4,531.57,1743,91.27,442.26,68.74
20.32,28.77,518.8,1751,91.1,386.27,64.29
19.93,26.05,518.45,1770,73.88,433.37,66.09
17.62,22.36,540.21,1774,80.63,331.27,75.34
19.53,37.46,427.84,1775,70.13,453.4,63.25
21.25,29.22,459.16,1795,81.62,310.25,61.12
19.1,39.31,441.53,1799,82.85,367.31,74.76
17.12,27.28,511.74,1809,82.37,341.76,68.02
19.95,29.68,535.23,1842,82.52,590.07,67.96
17.37,33.54,502.56,1865,74.59,450.39,77.21
21.64,26.27,454.9,1868,84.9,656.05,73.12
21.03,14.75,519.01,1886,75.72,623.56,68.31
21.79,41.95,466.41,1889,83.01,501.26,71.39
19.45,28.06,556.67,1898,78.4,400.91,69.54
18.31,19.58,492.61,1907,81.39,583.88,64.51
18.88,33.08,525.86,1925,88.91,399.3,66.32
18.08,32.74,460.19,1930,78.53,568.22,60.84
18.06,21.16,486.0,1932,74.06,288.43,60.99
20.98,30.48,499.56,1939,72.18,500.55,73.11
21.23,31.63,514.97,1969,78.57,536.57,72.93
21.25,10.09,542.36,1984,76.26,385.32,70.73
19.09,32.82,490.53,1988,78.23,548.33,69.38
18.2,35.32,464.63,2024,85.65,467.8,51.86
18.55,34.45,523.85,2056,77.9,440.35,69.59
20.42,23.71,469.83,2084,72.35,351.36,70.03
22.35,22.58,526.54,2093,89.66,324.25,65.2
18.69,19.95,425.63,2123,73.57,471.62,78.06
21.26,30.47,460.67,2155,71.74,243.56,64.32
18.2,39.88,484.97,2177,86.23,386.67,68.31
22.14,37.9,517.23,2190,80.81,419.08,69.27
19.6,28.26,542.46,2198,76.69,341.05,67.73
21.65,15.62,519.58,2211,83.03,445.2,64.21
18.34,28.23,474.95,2212,78.79,392.45,76.26
17.6,21.63,609.05,2221,76.25,537.81,64.55
21.65,24.3,464.32,2277,79.26,636.43,62.77
20.24,30.68,512.87,2280,83.86,520.75,67.95
18.57,33.8,539.76,2282,91.06,337.76,66.44
22.58,36.15,479.06,2287,82.4,545.77,64.06
19.92,27.62,510.05,2308,82.08,391.28,72.17
20.99,21.62,514.81,2310,77.38,280.21,71.72
19.8,23.94,515.62,2312,84.34,522.4,73.09
19.21,23.13,496.89,2320,78.43,345.48,56.06
22.48,13.07,476.78,2339,83.3,365.6,77.08
21.47,31.98,478.49,2357,80.32,257.23,69.72
19.67,17.9,576.89,2373,89.11,474.67,67.97
21.14,35.57,450.66,2381,84.0,412.21,66.99
20.21,32.68,553.71,2387,77.1,243.7,58.25
17.09,31.68,546.35,2392,79.92,445.78,64.84
21.36,29.54,552.23,2403,88.97,488.24,61.63
16.96,23.73,474.44,2413,75.66,475.26,63.45
19.85,33.17,477.76,2422,85.51,450.09,65.53
20.36,35.94,418.81,2427,71.46,379.44,65.6
23.0,26.91,452.58,2434,84.55,397.09,69.43
20.03,37.11,459.14,2441,66.91,502.8,70.91
20.58,23.63,494.73,2443,70.23,487.83,66.62
18.84,36.99,480.47,2447,79.4,346.96,63.7
19.44,18.11,466.07,2452,76.77,500.26,66.48
18.73,25.86,524.21,2463,76.2,424.04,65.71
19.07,33.04,541.96,2473,81.31,452.25,65.69
19.43,26.43,572.65,2474,86.12,435.82,71.72
21.1,18.45,518.53,2511,87.64,430.23,73.75
16.82,35.92,508.29,2550,76.77,595.75,61.79
18.93,27.79,463.8,2564,78.56,358.89,67.45
23.43,15.79,475.72,2582,65.2,536.4,62.13
17.13,27.56,630.48,2589,84.26,523.69,73.68
18.08,27.49,481.86,2599,77.05,504.54,63.26
18.82,28.55,523.2,2609,76.6,440.08,67.79
22.03,31.28,400.49,2611,70.97,435.38,69.52
20.45,37.79,448.9,2634,92.08,567.8,64.89
19.61,28.17,532.89,2636,70.06,648.22,58.99
19.35,36.61,497.5,2662,76.99,413.92,66.0
21.88,33.75,488.8,2701,81.62,247.61,62.09
20.71,33.99,511.59,2709,81.24,532.68,63.4
21.0,23.92,577.69,2714,84.62,397.46,76.42
18.25,34.55,541.73,2722,81.52,478.3,62.56
19.87,39.0,411.62,2727,76.86,411.68,66.64
20.16,37.68,478.36,2729,74.2,423.49,64.45
26.29,17.85,501.7,2752,81.41,296.48,63.31
20.54,39.29,511.48,2763,82.83,233.14,62.78
20.04,24.79,569.54,2775,76.21,228.22,66.79
19.9,27.6,439.71,2797,88.8,481.45,71.2
22.14,38.25,540.52,2809,85.89,518.7,60.06
20.72,36.59,517.78,2813,81.94,376.45,72.15
22.23,30.77,461.9,2816,77.78,467.58,62.8
20.78,32.99,547.25,2861,93.1,423.29,74.07
20.32,32.46,459.05,2893,77.76,422.72,66.0
20.25,37.62,547.36,2900,83.8,210.59,64.98
20.7,32.25,441.14,2912,79.17,335.15,62.53
22.37,24.57,504.77,2915,82.25,272.76,67.52
19.4,32.45,485.75,2918,73.1,321.7,63.49
18.59,32.7,600.12,2920,81.06,330.09,65.89
21.24,30.32,457.29,2922,81.5,464.09,67.85
18.59,25.42,482.14,2923,81.07,475.81,65.94
20.12,31.9,437.55,2927,81.74,461.27,65.39
20.33,21.76,427.13,2929,77.69,655.76,70.24
18.47,37.19,529.03,2934,74.83,464.75,69.26
19.96,44.72,548.54,2937,91.66,362.01,71.72
17.29,40.35,499.71,2946,82.13,572.02,67.62
19.86,23.81,470.21,2955,82.19,491.32,70.95
20.68,35.49,419.86,2960,78.35,542.57,63.56
18.73,26.94,532.04,2964,79.07,497.26,61.12
21.02,32.57,511.4,2982,83.76,431.82,65.6
18.72,25.05,509.26,2996,78.65,448.63,77.1
19.06,33.19,519.02,3018,80.09,444.74,67.28
17.76,26.56,481.67,3034,81.0,411.47,73.7
19.92,41.59,509.92,3045,78.85,376.67,60.14
18.95,32.05,562.07,3047,78.44,367.63,63.76
17.74,21.77,464.15,3054,72.51,332.09,76.18
21.87,28.91,474.39,3078,81.18,548.71,70.8
20.3,27.84,495.63,3098,81.85,462.32,65.0
21.9,30.67,519.48,3134,86.6,372.2,60.61
18.45,31.44,473.8,3159,69.44,396.58,69.14
20.99,30.64,482.72,3174,72.35,517.1,71.8
17.19,28.94,546.49,3181,81.2,321.89,67.7
23.56,33.24,519.61,3194,94.67,488.13,64.45
16.49,27.4,553.7,3196,76.93,549.06,67.97
21.87,26.41,487.74,3199,84.38,545.56,68.65
17.44,26.67,452.56,32,64.62,359.31,72.88
23.32,32.97,409.89,48,64.34,469.25,57.56
23.94,28.82,492.31,56,80.83,430.07,64.72
19.67,23.72,482.23,61,78.83,510.8,64.32
19.52,38.39,471.59,78,86.45,571.1,65.06
21.91,25.65,532.94,93,94.22,412.43,67.68
21.56,10.55,512.78,100,82.38,487.74,70.95
16.53,23.44,544.11,112,77.99,364.42,69.51
17.36,24.59,566.09,135,75.11,576.17,65.59
17.06,22.93,524.62,233,83.28,495.12,76.97
22.21,34.38,534.85,244,94.06,418.04,62.94
19.49,25.85,496.71,248,77.97,386.88,62.89
19.35,29.75,504.55,261,84.02,493.8,68.66
21.44,17.65,507.14,311,67.32,356.04,72.21
16.83,31.17,501.32,316,77.82,352.73,66.7
19.01,25.43,468.5,318,70.0,444.57,64.9
19.86,34.97,539.22,319,74.83,374.18,64.22
22.63,19.95,437.1,321,81.22,354.92,75.06
22.55,30.79,458.98,334,83.77,523.09,59.95
17.66,18.0,561.75,336,73.58,372.75,64.33
21.78,25.55,455.09,368,88.81,511.93,68.41
21.25,39.03,498.01,378,79.09,461.02,63.83
20.46,34.28,580.9,385,88.31,386.98,68.54
19.33,25.66,445.47,392,86.83,580.31,67.47
22.61,31.51,485.7,395,87.58,474.35,64.98
22.82,28.55,454.94,411,81.11,368.17,66.82
19.4,25.82,513.38,418,75.64,427.75,73.11
22.04,25.18,523.7,422,76.04,602.21,68.8
20.05,26.31,579.33,465,80.32,516.16,64.75
20.26,23.15,509.47,466,79.58,329.27,72.04
20.28,27.82,552.19,495,79.73,469.06,71.82
20.46,32.35,491.34,512,87.54,600.26,72.98
17.79,27.27,543.97,513,71.96,329.0,75.61
21.05,30.93,440.02,515,80.02,496.03,63.68
20.75,32.48,463.42,530,81.28,440.29,72.26
21.68,29.38,515.67,535,74.28,433.51,73.0
20.1,41.13,537.34,539,102.45,534.35,66.76
21.14,39.06,462.61,545,85.57,469.18,62.48
21.32,39.69,561.01,566,82.03,358.52,62.96
19.75,31.85,557.3,568,78.12,387.89,69.87
21.64,27.9,571.91,590,83.96,491.03,68.49
17.5,45.95,498.52,612,77.03,287.25,62.29
21.49,33.83,460.94,631,76.27,429.79,73.65
20.88,23.71,559.25,636,85.85,369.22,70.39
18.7,30.09,560.0,640,85.85,332.75,65.29
20.1,26.94,419.07,649,79.81,597.29,65.78
21.74,36.93,504.22,658,85.97,437.47,60.68
20.81,17.86,515.1,660,76.4,333.84,66.37
17.59,34.27,503.9,668,73.66,354.57,72.14
22.63,8.06,581.39,689,79.16,417.87,77.98
16.83,36.22,485.79,698,84.49,517.59,73.69
20.04,36.87,503.13,715,84.54,529.21,68.55
20.64,30.1,609.46,727,83.42,424.45,75.47
18.65,22.43,533.52,732,82.41,405.79,66.08
19.5,24.96,508.16,733,82.25,403.76,69.95
19.55,36.92,529.67,736,92.29,365.65,72.69
21.76,37.37,450.3,737,84.07,321.22,64.66
24.04,30.48,495.06,760,76.36,479.34,60.64
18.7,24.64,423.44,766,73.03,363.81,64.94
19.67,30.55,492.19,791,87.8,532.18,64.52
21.2,37.05,444.52,795,77.12,372.12,59.4
20.1,38.64,478.08,805,83.54,522.2,62.62
18.41,31.38,504.63,807,91.07,551.74,71.14
19.21,30.02,489.32,814,76.07,435.05,68.16
19.36,33.48,533.61,831,77.04,366.67,65.03
19.68,40.31,577.31,838,91.73,411.43,66.43
19.24,33.67,552.56,844,76.85,538.5,65.25
22.39,36.72,486.54,853,72.9,481.39,65.29
21.36,24.35,512.04,858,80.62,326.86,72.01
18.83,33.85,430.92,862,73.07,465.9,71.26
19.98,30.73,512.27,880,77.83,420.94,63.16
16.95,25.52,549.44,892,75.69,442.46,65.37
